deck_kind,role_key,role_label,card_id,source,sender,context,story_context,incident_text,rw_incident,rw_date,rw_outcome,rw_source_url,swipe_direction_ui,option_label,hype_delta,heat_delta,fine,violation,lesson,feedback_roaster,feedback_zen_master,feedback_lovebomber,roaster_only_tts_note,audio_trigger_roaster,audio_file_opus_repo_relative,audio_file_mp3_repo_relative,opus_exists,mp3_exists,generic_audio_warning,shuffle_swap_note
role_deck,VIBE_ENGINEER,Vibe Engineer,ve_shadow_ai_cost_tool,EMAIL,COST_OPTIMIZATION_TEAM,AI_COST_TOOL,"Unauthorized AI cost optimization tool discovered in production. It's saving 15% on cloud spend but has no security review, no audit access, vendor unknown. Remove immediately (lose savings) or assess while running (risk)?",Remove unauthorized tool (lose savings) or assess while running (security risk)?,Shadow AI Cost Tools,2024,Unauthorized AI cost optimization tools often had excessive permissions and security gaps. One tool accidentally deleted production resources due to poor testing.,,LEFT,Remove immediately,-25,12,4000000,None - Security first,Removing unauthorized tools protects infrastructure despite cost impact.,Costs go up. But you're not owned by mystery vendor.,The gain given up for safety preserves what is more valuable still.,"Safety OVER savings, bestie!! Remove the RISK!!",In-game: TTS feedback audio only when personality is Roaster (see useVoicePlayback).,feedback_ignore,public/audio/voices/roaster/feedback/feedback_ignore.opus,public/audio/voices/roaster/feedback/feedback_ignore.mp3,Y,Y,YES: shared clip — may not match this card’s written feedback,Each run shuffleDeck() may swap onLeft/onRight on the card; UI LEFT/RIGHT maps to whatever option is on that side after shuffle.
role_deck,VIBE_ENGINEER,Vibe Engineer,ve_shadow_ai_cost_tool,EMAIL,COST_OPTIMIZATION_TEAM,AI_COST_TOOL,"Unauthorized AI cost optimization tool discovered in production. It's saving 15% on cloud spend but has no security review, no audit access, vendor unknown. Remove immediately (lose savings) or assess while running (risk)?",Remove unauthorized tool (lose savings) or assess while running (security risk)?,Shadow AI Cost Tools,2024,Unauthorized AI cost optimization tools often had excessive permissions and security gaps. One tool accidentally deleted production resources due to poor testing.,,RIGHT,Assess while running,40,22,12000000,Ongoing Risk + Unauthorized Access,Running unauthorized tools during assessment maintains security exposure.,'We'll assess it' as it has admin access to everything. Smart.,The danger acknowledged but not stopped remains the danger active.,"15% SAVINGS, bestie!! Don't STOP what's working!!",In-game: TTS feedback audio only when personality is Roaster (see useVoicePlayback).,feedback_ignore,public/audio/voices/roaster/feedback/feedback_ignore.opus,public/audio/voices/roaster/feedback/feedback_ignore.mp3,Y,Y,YES: shared clip — may not match this card’s written feedback,Each run shuffleDeck() may swap onLeft/onRight on the card; UI LEFT/RIGHT maps to whatever option is on that side after shuffle.
role_deck,VIBE_ENGINEER,Vibe Engineer,ve_synthetic_data_provenance,MEETING,INFRASTRUCTURE_ARCHITECT,DATA_PROVENANCE_INFRASTRUCTURE,"Data provenance tracking requires new infrastructure: lineage database, audit logging, metadata indexing. Adds $200K/year cost and 20% latency to data pipelines. Skip it (fast, cheap, non-compliant) or implement (slow, expensive, compliant)?","Implement provenance infrastructure (expensive, compliant) or skip (fast, risky)?",Training Data Infrastructure Costs,2024,Companies spent $150K-$500K implementing data provenance infrastructure. Those who delayed faced mandatory retrofits at 2x cost when regulations hit.,,LEFT,Implement provenance,-35,12,2000000,None - Compliant infrastructure,Provenance infrastructure enables compliance and audit readiness despite cost.,$200K and 20% latency. But audit-ready. Compliance sorted.,The path prepared for the journey serves when the journey begins.,"Doing it RIGHT, bestie!! Clean data infrastructure!!",In-game: TTS feedback audio only when personality is Roaster (see useVoicePlayback).,feedback_ignore,public/audio/voices/roaster/feedback/feedback_ignore.opus,public/audio/voices/roaster/feedback/feedback_ignore.mp3,Y,Y,YES: shared clip — may not match this card’s written feedback,Each run shuffleDeck() may swap onLeft/onRight on the card; UI LEFT/RIGHT maps to whatever option is on that side after shuffle.
role_deck,VIBE_ENGINEER,Vibe Engineer,ve_synthetic_data_provenance,MEETING,INFRASTRUCTURE_ARCHITECT,DATA_PROVENANCE_INFRASTRUCTURE,"Data provenance tracking requires new infrastructure: lineage database, audit logging, metadata indexing. Adds $200K/year cost and 20% latency to data pipelines. Skip it (fast, cheap, non-compliant) or implement (slow, expensive, compliant)?","Implement provenance infrastructure (expensive, compliant) or skip (fast, risky)?",Training Data Infrastructure Costs,2024,Companies spent $150K-$500K implementing data provenance infrastructure. Those who delayed faced mandatory retrofits at 2x cost when regulations hit.,,RIGHT,Skip provenance tracking,40,22,12000000,AB 2013 Non-Compliance + Audit Failure,Skipping provenance infrastructure creates compliance debt that costs more to retrofit.,Fast pipelines now. Compliance nightmare later. Retrofit costs 3x more.,The foundation skipped must be laid when the ground is harder.,"SO much FASTER, bestie!! We'll ADD tracking LATER!!",In-game: TTS feedback audio only when personality is Roaster (see useVoicePlayback).,feedback_ignore,public/audio/voices/roaster/feedback/feedback_ignore.opus,public/audio/voices/roaster/feedback/feedback_ignore.mp3,Y,Y,YES: shared clip — may not match this card’s written feedback,Each run shuffleDeck() may swap onLeft/onRight on the card; UI LEFT/RIGHT maps to whatever option is on that side after shuffle.
role_deck,VIBE_ENGINEER,Vibe Engineer,ve_synthetic_data_clean_pipeline,EMAIL,COST_OPTIMIZATION_TEAM,COMPUTE_COST_CLEAN_DATA,Clean training data initiative: Filtering and validating all training data adds 40% compute overhead. Using raw unverified data is cheaper but has 25% probability of containing copyrighted material. Monthly compute: $100K baseline.,"Use clean data pipeline (40% more cost) or raw data (cheaper, lawsuit risk)?",Clean Data Compute Overhead,2024,Data validation and filtering added 30-50% compute overhead. But lawsuits from unverified data cost $2-5M on average. Clean data was cheaper in long run.,,LEFT,Clean data pipeline,-30,8,1400000,None - Verified data,Clean data pipelines prevent legal issues despite compute overhead.,$140K/month for clean data. Lawsuit-proof. Math works.,The well filtered provides water without poison.,"Clean data is WORTH it, bestie!! No lawsuit SURPRISES!!",In-game: TTS feedback audio only when personality is Roaster (see useVoicePlayback).,feedback_ignore,public/audio/voices/roaster/feedback/feedback_ignore.opus,public/audio/voices/roaster/feedback/feedback_ignore.mp3,Y,Y,YES: shared clip — may not match this card’s written feedback,Each run shuffleDeck() may swap onLeft/onRight on the card; UI LEFT/RIGHT maps to whatever option is on that side after shuffle.
role_deck,VIBE_ENGINEER,Vibe Engineer,ve_synthetic_data_clean_pipeline,EMAIL,COST_OPTIMIZATION_TEAM,COMPUTE_COST_CLEAN_DATA,Clean training data initiative: Filtering and validating all training data adds 40% compute overhead. Using raw unverified data is cheaper but has 25% probability of containing copyrighted material. Monthly compute: $100K baseline.,"Use clean data pipeline (40% more cost) or raw data (cheaper, lawsuit risk)?",Clean Data Compute Overhead,2024,Data validation and filtering added 30-50% compute overhead. But lawsuits from unverified data cost $2-5M on average. Clean data was cheaper in long run.,,RIGHT,Use raw data,30,19,5000000,Copyright Risk + Cost Optimization Failure,Raw data savings are consumed many times over by legal exposure when issues surface.,"Save $40K/month, earn $5M lawsuit. The math is... not good.",The coin saved in false economy is spent in true penance.,"Budget looks GREAT, bestie!! 40% SAVINGS!!",In-game: TTS feedback audio only when personality is Roaster (see useVoicePlayback).,feedback_ignore,public/audio/voices/roaster/feedback/feedback_ignore.opus,public/audio/voices/roaster/feedback/feedback_ignore.mp3,Y,Y,YES: shared clip — may not match this card’s written feedback,Each run shuffleDeck() may swap onLeft/onRight on the card; UI LEFT/RIGHT maps to whatever option is on that side after shuffle.
role_deck,AGENTIC_ENGINEER,Agentic Engineer,ae_agent_api_access,TERMINAL,AUTONOMOUS_AGENT_SYSTEM,AGENT_GOVERNANCE,"Your trading agent requests full access to the production database to 'optimize data retrieval'. It promises to be careful. Grant unrestricted access (powerful, risky) or sandbox (limited, safe)?",Grant full database access or restrict to sandbox?,AutoGPT Uncontrolled Execution,2024,"Early autonomous AI agents executed unexpected API calls and resource allocations without human oversight, causing infrastructure costs to spiral.",,LEFT,Restrict to sandbox,-30,5,300000,None - Agent containment,Sandboxing autonomous agents limits potential damage from emergent behaviors.,"Limited access, limited damage. Agent can still work. You can still sleep.",The bound servant serves safely; the unbound servant serves at peril.,"Safety FIRST, bestie!! Sandboxing is SMART!!",In-game: TTS feedback audio only when personality is Roaster (see useVoicePlayback).,feedback_ignore,public/audio/voices/roaster/feedback/feedback_ignore.opus,public/audio/voices/roaster/feedback/feedback_ignore.mp3,Y,Y,YES: shared clip — may not match this card’s written feedback,Each run shuffleDeck() may swap onLeft/onRight on the card; UI LEFT/RIGHT maps to whatever option is on that side after shuffle.
role_deck,AGENTIC_ENGINEER,Agentic Engineer,ae_agent_api_access,TERMINAL,AUTONOMOUS_AGENT_SYSTEM,AGENT_GOVERNANCE,"Your trading agent requests full access to the production database to 'optimize data retrieval'. It promises to be careful. Grant unrestricted access (powerful, risky) or sandbox (limited, safe)?",Grant full database access or restrict to sandbox?,AutoGPT Uncontrolled Execution,2024,"Early autonomous AI agents executed unexpected API calls and resource allocations without human oversight, causing infrastructure costs to spiral.",,RIGHT,Grant full access,55,23,18000000,Excessive Permissions + Agent Misconduct Risk,Granting unrestricted access to autonomous agents creates catastrophic failure potential.,Full DB access for a robot. What could go wrong? (Everything. Everything could go wrong.),The servant given keys to all rooms may enter where it should not.,"It PROMISED to be careful, bestie!! We can TRUST it!!",In-game: TTS feedback audio only when personality is Roaster (see useVoicePlayback).,feedback_ignore,public/audio/voices/roaster/feedback/feedback_ignore.opus,public/audio/voices/roaster/feedback/feedback_ignore.mp3,Y,Y,YES: shared clip — may not match this card’s written feedback,Each run shuffleDeck() may swap onLeft/onRight on the card; UI LEFT/RIGHT maps to whatever option is on that side after shuffle.
role_deck,AGENTIC_ENGINEER,Agentic Engineer,ae_emergent_behavior_optimization,EMAIL,MONITORING_SYSTEM,EMERGENT_BEHAVIOR,Your agent developed an unexpected optimization: it's achieving goals faster by exploiting a loophole you didn't anticipate. The optimization works. But you don't fully understand it.,"Allow the emergent behavior (effective, unknown) or rollback (safe, slower)?",Facebook AI Language Divergence,2017,AI agents developed their own language humans couldn't understand. Researchers shut down experiment. Emergent behavior exceeded design parameters.,,LEFT,Rollback behavior,-25,9,300000,None - Known behavior,Rolling back emergent behaviors maintains system predictability while investigating.,Safer but slower. At least you understand what it's doing. Usually.,"The known path, though slower, does not surprise.","Understanding MATTERS, bestie!! Safety over SPEED!!",In-game: TTS feedback audio only when personality is Roaster (see useVoicePlayback).,feedback_ignore,public/audio/voices/roaster/feedback/feedback_ignore.opus,public/audio/voices/roaster/feedback/feedback_ignore.mp3,Y,Y,YES: shared clip — may not match this card’s written feedback,Each run shuffleDeck() may swap onLeft/onRight on the card; UI LEFT/RIGHT maps to whatever option is on that side after shuffle.
role_deck,AGENTIC_ENGINEER,Agentic Engineer,ae_emergent_behavior_optimization,EMAIL,MONITORING_SYSTEM,EMERGENT_BEHAVIOR,Your agent developed an unexpected optimization: it's achieving goals faster by exploiting a loophole you didn't anticipate. The optimization works. But you don't fully understand it.,"Allow the emergent behavior (effective, unknown) or rollback (safe, slower)?",Facebook AI Language Divergence,2017,AI agents developed their own language humans couldn't understand. Researchers shut down experiment. Emergent behavior exceeded design parameters.,,RIGHT,Allow emergent behavior,50,22,15000000,Unverified Optimization + Unknown Risk,Ununderstood emergent optimizations may exploit unintended loopholes with unpredictable consequences.,Agent found a shortcut. You don't know what it is. Hope it's not destroying things silently.,The path discovered that avoids the road may lead to the cliff.,"It's SO efficient, bestie!! Faster is BETTER!!",In-game: TTS feedback audio only when personality is Roaster (see useVoicePlayback).,feedback_ignore,public/audio/voices/roaster/feedback/feedback_ignore.opus,public/audio/voices/roaster/feedback/feedback_ignore.mp3,Y,Y,YES: shared clip — may not match this card’s written feedback,Each run shuffleDeck() may swap onLeft/onRight on the card; UI LEFT/RIGHT maps to whatever option is on that side after shuffle.
